,business_date,store,the_chat_id,hour,business_date_2,Legend
5751,2022-06-08,LENEXA 7772,954,20,2022-05-11,Cumulative Live Stores
5752,2022-06-09,LENEXA 7772,736,15,2022-05-11,Cumulative Live Stores
5753,2022-06-10,LENEXA 7772,949,21,2022-05-11,Cumulative Live Stores
5754,2022-06-11,LENEXA 7772,829,20,2022-05-11,Cumulative Live Stores
5755,2022-06-12,LENEXA 7772,594,14,2022-05-11,Cumulative Live Stores
5756,2022-06-13,LENEXA 7772,843,19,2022-05-11,Cumulative Live Stores
5757,2022-06-14,LENEXA 7772,650,13,2022-05-11,Cumulative Live Stores
5758,2022-06-15,LENEXA 7772,452,9,2022-05-11,Cumulative Live Stores
5759,2022-06-16,LENEXA 7772,701,13,2022-05-11,Cumulative Live Stores
5760,2022-06-17,LENEXA 7772,1012,21,2022-05-11,Cumulative Live Stores
5761,2022-06-18,LENEXA 7772,856,21,2022-05-11,Cumulative Live Stores
5762,2022-06-19,LENEXA 7772,696,19,2022-05-11,Cumulative Live Stores
5763,2022-06-20,LENEXA 7772,852,19,2022-05-11,Cumulative Live Stores
5764,2022-06-21,LENEXA 7772,935,19,2022-05-11,Cumulative Live Stores
5765,2022-06-22,LENEXA 7772,925,19,2022-05-11,Cumulative Live Stores
5766,2022-06-23,LENEXA 7772,580,11,2022-05-11,Cumulative Live Stores
5767,2022-06-24,LENEXA 7772,947,20,2022-05-11,Cumulative Live Stores
5768,2022-06-25,LENEXA 7772,241,6,2022-05-11,Cumulative Live Stores
5769,2022-06-26,LENEXA 7772,196,6,2022-05-11,Cumulative Live Stores
5770,2022-06-27,LENEXA 7772,874,19,2022-05-11,Cumulative Live Stores
5771,2022-06-28,LENEXA 7772,624,13,2022-05-11,Cumulative Live Stores
5892,2022-06-01,NORTH KANSAS CITY 6233,517,16,2022-06-01,Cumulative Live Stores
5893,2022-06-02,NORTH KANSAS CITY 6233,655,11,2022-06-01,Cumulative Live Stores
5894,2022-06-03,NORTH KANSAS CITY 6233,254,4,2022-06-01,Cumulative Live Stores
5895,2022-06-04,NORTH KANSAS CITY 6233,0,0,2022-06-01,Cumulative Live Stores
5896,2022-06-05,NORTH KANSAS CITY 6233,0,0,2022-06-01,Cumulative Live Stores
5897,2022-06-06,NORTH KANSAS CITY 6233,303,5,2022-06-01,Cumulative Live Stores
5898,2022-06-07,NORTH KANSAS CITY 6233,597,10,2022-06-01,Cumulative Live Stores
5899,2022-06-08,NORTH KANSAS CITY 6233,0,0,2022-06-01,Cumulative Live Stores
5900,2022-06-09,NORTH KANSAS CITY 6233,816,14,2022-06-01,Cumulative Live Stores
5901,2022-06-10,NORTH KANSAS CITY 6233,642,10,2022-06-01,Cumulative Live Stores
5902,2022-06-11,NORTH KANSAS CITY 6233,263,6,2022-06-01,Cumulative Live Stores
5903,2022-06-12,NORTH KANSAS CITY 6233,382,11,2022-06-01,Cumulative Live Stores
5904,2022-06-13,NORTH KANSAS CITY 6233,0,0,2022-06-01,Cumulative Live Stores
5905,2022-06-14,NORTH KANSAS CITY 6233,0,0,2022-06-01,Cumulative Live Stores
5906,2022-06-15,NORTH KANSAS CITY 6233,683,14,2022-06-01,Cumulative Live Stores
5907,2022-06-16,NORTH KANSAS CITY 6233,628,14,2022-06-01,Cumulative Live Stores
5908,2022-06-17,NORTH KANSAS CITY 6233,0,0,2022-06-01,Cumulative Live Stores
5909,2022-06-18,NORTH KANSAS CITY 6233,518,12,2022-06-01,Cumulative Live Stores
5910,2022-06-19,NORTH KANSAS CITY 6233,1,1,2022-06-01,Cumulative Live Stores
5911,2022-06-20,NORTH KANSAS CITY 6233,30,1,2022-06-01,Cumulative Live Stores
5912,2022-06-21,NORTH KANSAS CITY 6233,257,4,2022-06-01,Cumulative Live Stores
5913,2022-06-22,NORTH KANSAS CITY 6233,313,10,2022-06-01,Cumulative Live Stores
5914,2022-06-23,NORTH KANSAS CITY 6233,583,10,2022-06-01,Cumulative Live Stores
5915,2022-06-24,NORTH KANSAS CITY 6233,12,1,2022-06-01,Cumulative Live Stores
5916,2022-06-25,NORTH KANSAS CITY 6233,0,0,2022-06-01,Cumulative Live Stores
5917,2022-06-26,NORTH KANSAS CITY 6233,0,0,2022-06-01,Cumulative Live Stores
5918,2022-06-27,NORTH KANSAS CITY 6233,427,10,2022-06-01,Cumulative Live Stores
5919,2022-06-28,NORTH KANSAS CITY 6233,621,14,2022-06-01,Cumulative Live Stores
6040,2022-06-01,OAK GROVE 7986,628,13,2022-06-01,Cumulative Live Stores
6041,2022-06-02,OAK GROVE 7986,1068,19,2022-06-01,Cumulative Live Stores
6042,2022-06-03,OAK GROVE 7986,1176,21,2022-06-01,Cumulative Live Stores
6043,2022-06-04,OAK GROVE 7986,992,21,2022-06-01,Cumulative Live Stores
6044,2022-06-05,OAK GROVE 7986,904,19,2022-06-01,Cumulative Live Stores
6045,2022-06-06,OAK GROVE 7986,953,19,2022-06-01,Cumulative Live Stores
6046,2022-06-07,OAK GROVE 7986,1013,19,2022-06-01,Cumulative Live Stores
6047,2022-06-08,OAK GROVE 7986,1084,19,2022-06-01,Cumulative Live Stores
6048,2022-06-09,OAK GROVE 7986,1027,19,2022-06-01,Cumulative Live Stores
6049,2022-06-10,OAK GROVE 7986,1145,21,2022-06-01,Cumulative Live Stores
6050,2022-06-11,OAK GROVE 7986,990,20,2022-06-01,Cumulative Live Stores
6051,2022-06-12,OAK GROVE 7986,881,17,2022-06-01,Cumulative Live Stores
6052,2022-06-13,OAK GROVE 7986,935,19,2022-06-01,Cumulative Live Stores
6053,2022-06-14,OAK GROVE 7986,1000,19,2022-06-01,Cumulative Live Stores
6054,2022-06-15,OAK GROVE 7986,1001,19,2022-06-01,Cumulative Live Stores
6055,2022-06-16,OAK GROVE 7986,1089,19,2022-06-01,Cumulative Live Stores
6056,2022-06-17,OAK GROVE 7986,1136,20,2022-06-01,Cumulative Live Stores
6057,2022-06-18,OAK GROVE 7986,1038,20,2022-06-01,Cumulative Live Stores
6058,2022-06-19,OAK GROVE 7986,847,19,2022-06-01,Cumulative Live Stores
6059,2022-06-20,OAK GROVE 7986,936,19,2022-06-01,Cumulative Live Stores
6060,2022-06-21,OAK GROVE 7986,1023,19,2022-06-01,Cumulative Live Stores
6061,2022-06-22,OAK GROVE 7986,952,19,2022-06-01,Cumulative Live Stores
6062,2022-06-23,OAK GROVE 7986,989,20,2022-06-01,Cumulative Live Stores
6063,2022-06-24,OAK GROVE 7986,1089,20,2022-06-01,Cumulative Live Stores
6064,2022-06-25,OAK GROVE 7986,1006,20,2022-06-01,Cumulative Live Stores
6065,2022-06-26,OAK GROVE 7986,893,19,2022-06-01,Cumulative Live Stores
6066,2022-06-27,OAK GROVE 7986,997,19,2022-06-01,Cumulative Live Stores
6067,2022-06-28,OAK GROVE 7986,990,19,2022-06-01,Cumulative Live Stores
6159,2022-05-03,OLATHE 12133,508,14,2022-05-03,Cumulative Live Stores
6160,2022-05-04,OLATHE 12133,678,20,2022-05-03,Cumulative Live Stores
6161,2022-05-05,OLATHE 12133,682,19,2022-05-03,Cumulative Live Stores
6162,2022-05-06,OLATHE 12133,496,18,2022-05-03,Cumulative Live Stores
6163,2022-05-07,OLATHE 12133,664,16,2022-05-03,Cumulative Live Stores
6164,2022-05-08,OLATHE 12133,555,19,2022-05-03,Cumulative Live Stores
6165,2022-05-09,OLATHE 12133,598,17,2022-05-03,Cumulative Live Stores
6166,2022-05-10,OLATHE 12133,629,16,2022-05-03,Cumulative Live Stores
6167,2022-05-11,OLATHE 12133,688,18,2022-05-03,Cumulative Live Stores
6168,2022-05-12,OLATHE 12133,698,17,2022-05-03,Cumulative Live Stores
6169,2022-05-13,OLATHE 12133,719,18,2022-05-03,Cumulative Live Stores
6170,2022-05-14,OLATHE 12133,662,18,2022-05-03,Cumulative Live Stores
6171,2022-05-15,OLATHE 12133,564,18,2022-05-03,Cumulative Live Stores
6172,2022-05-16,OLATHE 12133,665,19,2022-05-03,Cumulative Live Stores
6173,2022-05-17,OLATHE 12133,660,18,2022-05-03,Cumulative Live Stores
6174,2022-05-18,OLATHE 12133,6,1,2022-05-03,Cumulative Live Stores
6175,2022-05-19,OLATHE 12133,621,18,2022-05-03,Cumulative Live Stores
6176,2022-05-20,OLATHE 12133,781,20,2022-05-03,Cumulative Live Stores
6177,2022-05-21,OLATHE 12133,596,17,2022-05-03,Cumulative Live Stores
6178,2022-05-22,OLATHE 12133,562,16,2022-05-03,Cumulative Live Stores
6179,2022-05-23,OLATHE 12133,202,7,2022-05-03,Cumulative Live Stores
6180,2022-05-24,OLATHE 12133,614,19,2022-05-03,Cumulative Live Stores
6181,2022-05-25,OLATHE 12133,712,19,2022-05-03,Cumulative Live Stores
6182,2022-05-26,OLATHE 12133,743,19,2022-05-03,Cumulative Live Stores
6183,2022-05-27,OLATHE 12133,620,19,2022-05-03,Cumulative Live Stores
6184,2022-05-28,OLATHE 12133,712,22,2022-05-03,Cumulative Live Stores
6185,2022-05-29,OLATHE 12133,597,19,2022-05-03,Cumulative Live Stores
6186,2022-05-30,OLATHE 12133,537,18,2022-05-03,Cumulative Live Stores
6187,2022-05-31,OLATHE 12133,524,19,2022-05-03,Cumulative Live Stores
6188,2022-06-01,OLATHE 12133,683,19,2022-05-03,Cumulative Live Stores
6189,2022-06-02,OLATHE 12133,718,19,2022-05-03,Cumulative Live Stores
6190,2022-06-03,OLATHE 12133,401,12,2022-05-03,Cumulative Live Stores
6191,2022-06-04,OLATHE 12133,696,21,2022-05-03,Cumulative Live Stores
6192,2022-06-05,OLATHE 12133,607,20,2022-05-03,Cumulative Live Stores
6193,2022-06-06,OLATHE 12133,656,19,2022-05-03,Cumulative Live Stores
6194,2022-06-07,OLATHE 12133,706,19,2022-05-03,Cumulative Live Stores
6195,2022-06-08,OLATHE 12133,709,19,2022-05-03,Cumulative Live Stores
6196,2022-06-09,OLATHE 12133,725,19,2022-05-03,Cumulative Live Stores
6197,2022-06-10,OLATHE 12133,826,20,2022-05-03,Cumulative Live Stores
6198,2022-06-11,OLATHE 12133,687,19,2022-05-03,Cumulative Live Stores
6199,2022-06-12,OLATHE 12133,149,6,2022-05-03,Cumulative Live Stores
6200,2022-06-13,OLATHE 12133,644,18,2022-05-03,Cumulative Live Stores
6201,2022-06-14,OLATHE 12133,696,21,2022-05-03,Cumulative Live Stores
6202,2022-06-15,OLATHE 12133,729,21,2022-05-03,Cumulative Live Stores
6203,2022-06-16,OLATHE 12133,753,19,2022-05-03,Cumulative Live Stores
6204,2022-06-17,OLATHE 12133,817,20,2022-05-03,Cumulative Live Stores
6205,2022-06-18,OLATHE 12133,711,20,2022-05-03,Cumulative Live Stores
6206,2022-06-19,OLATHE 12133,537,20,2022-05-03,Cumulative Live Stores
6207,2022-06-20,OLATHE 12133,569,17,2022-05-03,Cumulative Live Stores
6208,2022-06-21,OLATHE 12133,487,15,2022-05-03,Cumulative Live Stores
6209,2022-06-22,OLATHE 12133,697,18,2022-05-03,Cumulative Live Stores
6210,2022-06-23,OLATHE 12133,655,17,2022-05-03,Cumulative Live Stores
6211,2022-06-24,OLATHE 12133,805,21,2022-05-03,Cumulative Live Stores
6212,2022-06-25,OLATHE 12133,751,20,2022-05-03,Cumulative Live Stores
6213,2022-06-26,OLATHE 12133,586,20,2022-05-03,Cumulative Live Stores
6214,2022-06-27,OLATHE 12133,579,19,2022-05-03,Cumulative Live Stores
6215,2022-06-28,OLATHE 12133,645,20,2022-05-03,Cumulative Live Stores
6323,2022-05-19,OLATHE 1357,678,12,2022-05-19,Cumulative Live Stores
6324,2022-05-20,OLATHE 1357,351,7,2022-05-19,Cumulative Live Stores
6325,2022-05-21,OLATHE 1357,151,4,2022-05-19,Cumulative Live Stores
6326,2022-05-22,OLATHE 1357,0,0,2022-05-19,Cumulative Live Stores
6327,2022-05-23,OLATHE 1357,0,0,2022-05-19,Cumulative Live Stores
6328,2022-05-24,OLATHE 1357,0,0,2022-05-19,Cumulative Live Stores
6329,2022-05-25,OLATHE 1357,113,4,2022-05-19,Cumulative Live Stores
6330,2022-05-26,OLATHE 1357,0,0,2022-05-19,Cumulative Live Stores
6331,2022-05-27,OLATHE 1357,0,0,2022-05-19,Cumulative Live Stores
6332,2022-05-28,OLATHE 1357,0,0,2022-05-19,Cumulative Live Stores
6333,2022-05-29,OLATHE 1357,0,0,2022-05-19,Cumulative Live Stores
6334,2022-05-30,OLATHE 1357,0,0,2022-05-19,Cumulative Live Stores
6335,2022-05-31,OLATHE 1357,0,0,2022-05-19,Cumulative Live Stores
6336,2022-06-01,OLATHE 1357,630,14,2022-05-19,Cumulative Live Stores
6337,2022-06-02,OLATHE 1357,773,16,2022-05-19,Cumulative Live Stores
6338,2022-06-03,OLATHE 1357,801,17,2022-05-19,Cumulative Live Stores
6339,2022-06-04,OLATHE 1357,603,16,2022-05-19,Cumulative Live Stores
6340,2022-06-05,OLATHE 1357,455,12,2022-05-19,Cumulative Live Stores
6341,2022-06-06,OLATHE 1357,774,18,2022-05-19,Cumulative Live Stores
6342,2022-06-07,OLATHE 1357,797,17,2022-05-19,Cumulative Live Stores
6343,2022-06-08,OLATHE 1357,768,17,2022-05-19,Cumulative Live Stores
6344,2022-06-09,OLATHE 1357,633,14,2022-05-19,Cumulative Live Stores
6345,2022-06-10,OLATHE 1357,814,19,2022-05-19,Cumulative Live Stores
6346,2022-06-11,OLATHE 1357,667,17,2022-05-19,Cumulative Live Stores
6347,2022-06-12,OLATHE 1357,554,16,2022-05-19,Cumulative Live Stores
6348,2022-06-13,OLATHE 1357,636,16,2022-05-19,Cumulative Live Stores
6349,2022-06-14,OLATHE 1357,799,17,2022-05-19,Cumulative Live Stores
6350,2022-06-15,OLATHE 1357,689,16,2022-05-19,Cumulative Live Stores
6351,2022-06-16,OLATHE 1357,780,18,2022-05-19,Cumulative Live Stores
6352,2022-06-17,OLATHE 1357,840,19,2022-05-19,Cumulative Live Stores
6353,2022-06-18,OLATHE 1357,670,18,2022-05-19,Cumulative Live Stores
6354,2022-06-19,OLATHE 1357,473,15,2022-05-19,Cumulative Live Stores
6355,2022-06-20,OLATHE 1357,635,16,2022-05-19,Cumulative Live Stores
6356,2022-06-21,OLATHE 1357,761,17,2022-05-19,Cumulative Live Stores
6357,2022-06-22,OLATHE 1357,709,15,2022-05-19,Cumulative Live Stores
6358,2022-06-23,OLATHE 1357,752,15,2022-05-19,Cumulative Live Stores
6359,2022-06-24,OLATHE 1357,884,19,2022-05-19,Cumulative Live Stores
6360,2022-06-25,OLATHE 1357,634,17,2022-05-19,Cumulative Live Stores
6361,2022-06-26,OLATHE 1357,554,16,2022-05-19,Cumulative Live Stores
6362,2022-06-27,OLATHE 1357,676,15,2022-05-19,Cumulative Live Stores
6363,2022-06-28,OLATHE 1357,657,16,2022-05-19,Cumulative Live Stores
6477,2022-05-25,OLATHE 19028,1402,24,2022-05-25,Cumulative Live Stores
6478,2022-05-26,OLATHE 19028,1528,24,2022-05-25,Cumulative Live Stores
6479,2022-05-27,OLATHE 19028,1505,24,2022-05-25,Cumulative Live Stores
6480,2022-05-28,OLATHE 19028,1375,24,2022-05-25,Cumulative Live Stores
6481,2022-05-29,OLATHE 19028,1164,24,2022-05-25,Cumulative Live Stores
6482,2022-05-30,OLATHE 19028,1156,24,2022-05-25,Cumulative Live Stores
6483,2022-05-31,OLATHE 19028,1248,19,2022-05-25,Cumulative Live Stores
6484,2022-06-01,OLATHE 19028,1378,22,2022-05-25,Cumulative Live Stores
6485,2022-06-02,OLATHE 19028,372,7,2022-05-25,Cumulative Live Stores
6486,2022-06-03,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6487,2022-06-04,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6488,2022-06-05,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6489,2022-06-06,OLATHE 19028,913,11,2022-05-25,Cumulative Live Stores
6490,2022-06-07,OLATHE 19028,751,10,2022-05-25,Cumulative Live Stores
6491,2022-06-08,OLATHE 19028,1506,22,2022-05-25,Cumulative Live Stores
6492,2022-06-09,OLATHE 19028,1473,24,2022-05-25,Cumulative Live Stores
6493,2022-06-10,OLATHE 19028,1421,23,2022-05-25,Cumulative Live Stores
6494,2022-06-11,OLATHE 19028,138,4,2022-05-25,Cumulative Live Stores
6495,2022-06-12,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6496,2022-06-13,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6497,2022-06-14,OLATHE 19028,1070,18,2022-05-25,Cumulative Live Stores
6498,2022-06-15,OLATHE 19028,1504,24,2022-05-25,Cumulative Live Stores
6499,2022-06-16,OLATHE 19028,1428,19,2022-05-25,Cumulative Live Stores
6500,2022-06-17,OLATHE 19028,1272,17,2022-05-25,Cumulative Live Stores
6501,2022-06-18,OLATHE 19028,18,1,2022-05-25,Cumulative Live Stores
6502,2022-06-19,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6503,2022-06-20,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6504,2022-06-21,OLATHE 19028,795,11,2022-05-25,Cumulative Live Stores
6505,2022-06-22,OLATHE 19028,1259,18,2022-05-25,Cumulative Live Stores
6506,2022-06-23,OLATHE 19028,469,7,2022-05-25,Cumulative Live Stores
6507,2022-06-24,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6508,2022-06-25,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6509,2022-06-26,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6510,2022-06-27,OLATHE 19028,0,0,2022-05-25,Cumulative Live Stores
6511,2022-06-28,OLATHE 19028,520,6,2022-05-25,Cumulative Live Stores
6582,2022-04-12,OLATHE 19725,1451,20,2022-04-12,Cumulative Live Stores
6583,2022-04-13,OLATHE 19725,1406,20,2022-04-12,Cumulative Live Stores
6584,2022-04-14,OLATHE 19725,1523,22,2022-04-12,Cumulative Live Stores
6585,2022-04-15,OLATHE 19725,1575,20,2022-04-12,Cumulative Live Stores
6586,2022-04-16,OLATHE 19725,1271,20,2022-04-12,Cumulative Live Stores
6587,2022-04-17,OLATHE 19725,1073,20,2022-04-12,Cumulative Live Stores
6588,2022-04-18,OLATHE 19725,1300,19,2022-04-12,Cumulative Live Stores
6589,2022-04-19,OLATHE 19725,1371,21,2022-04-12,Cumulative Live Stores
6590,2022-04-20,OLATHE 19725,1019,17,2022-04-12,Cumulative Live Stores
6591,2022-04-21,OLATHE 19725,1493,20,2022-04-12,Cumulative Live Stores
6592,2022-04-22,OLATHE 19725,1598,21,2022-04-12,Cumulative Live Stores
6593,2022-04-23,OLATHE 19725,1360,20,2022-04-12,Cumulative Live Stores
6594,2022-04-24,OLATHE 19725,1255,19,2022-04-12,Cumulative Live Stores
6595,2022-04-25,OLATHE 19725,1304,19,2022-04-12,Cumulative Live Stores
6596,2022-04-26,OLATHE 19725,1393,20,2022-04-12,Cumulative Live Stores
6597,2022-04-27,OLATHE 19725,1447,20,2022-04-12,Cumulative Live Stores
6598,2022-04-28,OLATHE 19725,1433,21,2022-04-12,Cumulative Live Stores
6599,2022-04-29,OLATHE 19725,1523,20,2022-04-12,Cumulative Live Stores
6600,2022-04-30,OLATHE 19725,1133,17,2022-04-12,Cumulative Live Stores
6601,2022-05-01,OLATHE 19725,1178,17,2022-04-12,Cumulative Live Stores
6602,2022-05-02,OLATHE 19725,1213,19,2022-04-12,Cumulative Live Stores
6603,2022-05-03,OLATHE 19725,1395,20,2022-04-12,Cumulative Live Stores
6604,2022-05-04,OLATHE 19725,1356,20,2022-04-12,Cumulative Live Stores
6605,2022-05-05,OLATHE 19725,1444,20,2022-04-12,Cumulative Live Stores
6606,2022-05-06,OLATHE 19725,1052,17,2022-04-12,Cumulative Live Stores
6607,2022-05-07,OLATHE 19725,1199,17,2022-04-12,Cumulative Live Stores
6608,2022-05-08,OLATHE 19725,1088,18,2022-04-12,Cumulative Live Stores
6609,2022-05-09,OLATHE 19725,1329,19,2022-04-12,Cumulative Live Stores
6610,2022-05-10,OLATHE 19725,1498,20,2022-04-12,Cumulative Live Stores
6611,2022-05-11,OLATHE 19725,1110,16,2022-04-12,Cumulative Live Stores
6612,2022-05-12,OLATHE 19725,1230,15,2022-04-12,Cumulative Live Stores
6613,2022-05-13,OLATHE 19725,1544,19,2022-04-12,Cumulative Live Stores
6614,2022-05-14,OLATHE 19725,1181,17,2022-04-12,Cumulative Live Stores
6615,2022-05-15,OLATHE 19725,1185,18,2022-04-12,Cumulative Live Stores
6616,2022-05-16,OLATHE 19725,1343,23,2022-04-12,Cumulative Live Stores
6617,2022-05-17,OLATHE 19725,1454,21,2022-04-12,Cumulative Live Stores
6618,2022-05-18,OLATHE 19725,1482,20,2022-04-12,Cumulative Live Stores
6619,2022-05-19,OLATHE 19725,1507,18,2022-04-12,Cumulative Live Stores
6620,2022-05-20,OLATHE 19725,1618,19,2022-04-12,Cumulative Live Stores
6621,2022-05-21,OLATHE 19725,1039,16,2022-04-12,Cumulative Live Stores
6622,2022-05-22,OLATHE 19725,825,14,2022-04-12,Cumulative Live Stores
6623,2022-05-23,OLATHE 19725,1467,20,2022-04-12,Cumulative Live Stores
6624,2022-05-24,OLATHE 19725,971,16,2022-04-12,Cumulative Live Stores
6625,2022-05-25,OLATHE 19725,604,12,2022-04-12,Cumulative Live Stores
6626,2022-05-26,OLATHE 19725,166,3,2022-04-12,Cumulative Live Stores
6627,2022-05-27,OLATHE 19725,421,8,2022-04-12,Cumulative Live Stores
6628,2022-05-28,OLATHE 19725,247,7,2022-04-12,Cumulative Live Stores
6629,2022-05-29,OLATHE 19725,528,11,2022-04-12,Cumulative Live Stores
6630,2022-05-30,OLATHE 19725,826,16,2022-04-12,Cumulative Live Stores
6631,2022-05-31,OLATHE 19725,979,16,2022-04-12,Cumulative Live Stores
6632,2022-06-01,OLATHE 19725,1381,20,2022-04-12,Cumulative Live Stores
6633,2022-06-02,OLATHE 19725,214,4,2022-04-12,Cumulative Live Stores
6634,2022-06-03,OLATHE 19725,713,12,2022-04-12,Cumulative Live Stores
6635,2022-06-04,OLATHE 19725,948,15,2022-04-12,Cumulative Live Stores
6636,2022-06-05,OLATHE 19725,1176,18,2022-04-12,Cumulative Live Stores
6637,2022-06-06,OLATHE 19725,1377,19,2022-04-12,Cumulative Live Stores
6638,2022-06-07,OLATHE 19725,967,16,2022-04-12,Cumulative Live Stores
6639,2022-06-08,OLATHE 19725,724,12,2022-04-12,Cumulative Live Stores
6640,2022-06-09,OLATHE 19725,679,12,2022-04-12,Cumulative Live Stores
6641,2022-06-10,OLATHE 19725,731,13,2022-04-12,Cumulative Live Stores
6642,2022-06-11,OLATHE 19725,1132,17,2022-04-12,Cumulative Live Stores
6643,2022-06-12,OLATHE 19725,1269,19,2022-04-12,Cumulative Live Stores
6644,2022-06-13,OLATHE 19725,1042,17,2022-04-12,Cumulative Live Stores
6645,2022-06-14,OLATHE 19725,978,14,2022-04-12,Cumulative Live Stores
6646,2022-06-15,OLATHE 19725,631,11,2022-04-12,Cumulative Live Stores
6647,2022-06-16,OLATHE 19725,698,11,2022-04-12,Cumulative Live Stores
6648,2022-06-17,OLATHE 19725,786,14,2022-04-12,Cumulative Live Stores
6649,2022-06-18,OLATHE 19725,1163,17,2022-04-12,Cumulative Live Stores
6650,2022-06-19,OLATHE 19725,7,2,2022-04-12,Cumulative Live Stores
6651,2022-06-20,OLATHE 19725,1162,16,2022-04-12,Cumulative Live Stores
6652,2022-06-21,OLATHE 19725,1023,14,2022-04-12,Cumulative Live Stores
6653,2022-06-22,OLATHE 19725,992,14,2022-04-12,Cumulative Live Stores
6654,2022-06-23,OLATHE 19725,762,12,2022-04-12,Cumulative Live Stores
6655,2022-06-24,OLATHE 19725,711,13,2022-04-12,Cumulative Live Stores
6656,2022-06-25,OLATHE 19725,940,14,2022-04-12,Cumulative Live Stores
6657,2022-06-26,OLATHE 19725,1202,18,2022-04-12,Cumulative Live Stores
6658,2022-06-27,OLATHE 19725,1067,17,2022-04-12,Cumulative Live Stores
6659,2022-06-28,OLATHE 19725,681,12,2022-04-12,Cumulative Live Stores
6737,2022-04-19,OLATHE 29868,918,17,2022-04-19,Cumulative Live Stores
6738,2022-04-20,OLATHE 29868,969,17,2022-04-19,Cumulative Live Stores
6739,2022-04-21,OLATHE 29868,1067,18,2022-04-19,Cumulative Live Stores
6740,2022-04-22,OLATHE 29868,1076,19,2022-04-19,Cumulative Live Stores
6741,2022-04-23,OLATHE 29868,860,18,2022-04-19,Cumulative Live Stores
6742,2022-04-24,OLATHE 29868,815,19,2022-04-19,Cumulative Live Stores
6743,2022-04-25,OLATHE 29868,888,18,2022-04-19,Cumulative Live Stores
6744,2022-04-26,OLATHE 29868,945,17,2022-04-19,Cumulative Live Stores
6745,2022-04-27,OLATHE 29868,899,16,2022-04-19,Cumulative Live Stores
6746,2022-04-28,OLATHE 29868,973,18,2022-04-19,Cumulative Live Stores
6747,2022-04-29,OLATHE 29868,1042,20,2022-04-19,Cumulative Live Stores
6748,2022-04-30,OLATHE 29868,864,17,2022-04-19,Cumulative Live Stores
6749,2022-05-01,OLATHE 29868,838,18,2022-04-19,Cumulative Live Stores
6750,2022-05-02,OLATHE 29868,833,16,2022-04-19,Cumulative Live Stores
6751,2022-05-03,OLATHE 29868,925,16,2022-04-19,Cumulative Live Stores
6752,2022-05-04,OLATHE 29868,914,15,2022-04-19,Cumulative Live Stores
6753,2022-05-05,OLATHE 29868,968,18,2022-04-19,Cumulative Live Stores
6754,2022-05-06,OLATHE 29868,653,17,2022-04-19,Cumulative Live Stores
6755,2022-05-07,OLATHE 29868,909,18,2022-04-19,Cumulative Live Stores
6756,2022-05-08,OLATHE 29868,787,18,2022-04-19,Cumulative Live Stores
6757,2022-05-09,OLATHE 29868,719,12,2022-04-19,Cumulative Live Stores
6758,2022-05-10,OLATHE 29868,809,16,2022-04-19,Cumulative Live Stores
6759,2022-05-11,OLATHE 29868,890,16,2022-04-19,Cumulative Live Stores
6760,2022-05-12,OLATHE 29868,953,18,2022-04-19,Cumulative Live Stores
6761,2022-05-13,OLATHE 29868,1053,18,2022-04-19,Cumulative Live Stores
6762,2022-05-14,OLATHE 29868,896,18,2022-04-19,Cumulative Live Stores
6763,2022-05-15,OLATHE 29868,788,18,2022-04-19,Cumulative Live Stores
6764,2022-05-16,OLATHE 29868,883,19,2022-04-19,Cumulative Live Stores
6765,2022-05-17,OLATHE 29868,797,16,2022-04-19,Cumulative Live Stores
6766,2022-05-18,OLATHE 29868,772,16,2022-04-19,Cumulative Live Stores
6767,2022-05-19,OLATHE 29868,1088,20,2022-04-19,Cumulative Live Stores
6768,2022-05-20,OLATHE 29868,1119,20,2022-04-19,Cumulative Live Stores
6769,2022-05-21,OLATHE 29868,965,21,2022-04-19,Cumulative Live Stores
6770,2022-05-22,OLATHE 29868,802,20,2022-04-19,Cumulative Live Stores
6771,2022-05-23,OLATHE 29868,966,20,2022-04-19,Cumulative Live Stores
6772,2022-05-24,OLATHE 29868,1015,19,2022-04-19,Cumulative Live Stores
6773,2022-05-25,OLATHE 29868,924,21,2022-04-19,Cumulative Live Stores
6774,2022-05-26,OLATHE 29868,1056,20,2022-04-19,Cumulative Live Stores
6775,2022-05-27,OLATHE 29868,976,21,2022-04-19,Cumulative Live Stores
6776,2022-05-28,OLATHE 29868,854,21,2022-04-19,Cumulative Live Stores
6777,2022-05-29,OLATHE 29868,690,18,2022-04-19,Cumulative Live Stores
6778,2022-05-30,OLATHE 29868,674,20,2022-04-19,Cumulative Live Stores
6779,2022-05-31,OLATHE 29868,887,21,2022-04-19,Cumulative Live Stores
6780,2022-06-01,OLATHE 29868,976,20,2022-04-19,Cumulative Live Stores
